experiment,1,2,4
1,291.586164337,263.610485303,425.924040196
2,290.530405766,253.849812243,315.521654745
3,289.435494134,257.082788759,423.578059777
4,304.480162631,259.397068439,309.970280817
5,285.680979400,254.815611527,312.013187726
6,281.241630572,248.601653061,294.295287324
7,283.497555868,243.106966616,277.113039789
8,286.334964362,244.841175266,279.960580692
9,285.525930500,244.476926648,265.938902680
10,308.460159242,253.406152100,404.751309253
